FID,OBJECTID,field,Var1,Var2,value
345,19315,68895,-36.625000000000000,-63.125000000000000,1
346,19316,68896,-38.625000000000000,-63.125000000000000,1
347,19317,68897,-40.625000000000000,-63.125000000000000,1
348,19339,68945,-20.625000000000000,-62.875000000000000,1
349,19340,68946,-22.625000000000000,-62.875000000000000,1
350,19341,68947,-24.625000000000000,-62.875000000000000,1
351,19342,68948,-26.625000000000000,-62.875000000000000,1
352,19343,68949,-28.625000000000000,-62.875000000000000,1
353,19344,68950,-30.625000000000000,-62.875000000000000,1
354,19345,68951,-32.625000000000000,-62.875000000000000,1
355,19346,68952,-34.625000000000000,-62.875000000000000,1
356,19347,68953,-36.625000000000000,-62.875000000000000,1
